id;data_inversa;dia_semana;horario;uf;municipio;ITEM;GRUPO_ITEM;Primeira_Doação;idade;sexo;QTD;TIPO_ONG;ID_ONG
617854;30/07/2025;terça-feira;08:20:00;SP;JUQUITIBA;Escova de Dentes Adulto;Objetos;Sim;41;Masculino;40;ONG;4,5587E+13
617979;30/07/2025;terça-feira;23:45:00;SP;BARRA DO TURVO;Papel Higiênico;Higiene;Não;67;Feminino;30;ONG;6,02949E+12
618099;31/07/2025;quarta-feira;16:06:00;SP;MIRACATU;Não Pereciveis;Alimentação;Sim;62;Masculino;17;ONG;6,16012E+13
618173;01/08/2025;quinta-feira;00:57:00;SP;JACUPIRANGA;Escova de Dentes Adulto;Objetos;Sim;64;Masculino;16;ONG;7,15531E+13
618188;31/07/2025;quarta-feira;23:30:00;SP;CAJATI;Pasta de dente;Higiene;Não;50;Masculino;23;ONG;3,64319E+12
618230;01/08/2025;quinta-feira;10:00:00;SP;SAO JOSE DOS CAMPOS;Fralda;Higiene;Sim;55;Feminino;15;ONG;3,39156E+13
618449;02/08/2025;sexta-feira;09:00:00;SP;JACAREI;Cobertos;Itens de Casa;Não;34;Masculino;38;ONG;7,41645E+12
618449;02/08/2025;sexta-feira;09:00:00;SP;JACAREI;Cobertos;Itens de Casa;Não;73;Masculino;20;ONG;7,41645E+12
618449;02/08/2025;sexta-feira;09:00:00;SP;JACAREI;Cobertos;Itens de Casa;Não;3;Masculino;32;ONG;7,41645E+12
618664;03/08/2025;sábado;03:00:00;SP;MIRACATU;Camisa Manga Longa;Roupa;Não;62;Masculino;32;ONG;6,16012E+13
618664;03/08/2025;sábado;03:00:00;SP;MIRACATU;Camisa Manga Longa;Roupa;Não;53;Feminino;49;ONG;6,16012E+13
618664;03/08/2025;sábado;03:00:00;SP;MIRACATU;Camisa Manga Longa;Roupa;Não;30;Masculino;33;ONG;6,16012E+13
618664;03/08/2025;sábado;03:00:00;SP;MIRACATU;Camisa Manga Longa;Roupa;Não;26;Masculino;26;ONG;6,16012E+13
618681;03/08/2025;sábado;06:21:00;SP;GUARULHOS;Não Pereciveis;Alimentação;Não;40;Masculino;19;ONG;1,20784E+13
618732;03/08/2025;sábado;12:00:00;SP;VARGEM;Camisa Manga Longa;Roupa;Sim;44;Masculino;25;ONG;5,49372E+12
618940;04/08/2025;domingo;04:40:00;SP;EMBU DAS ARTES;Sabonete;Higiene;Sim;71;Feminino;27;ONG;4,68773E+13
618968;04/08/2025;domingo;05:30:00;SP;SAO LOURENCO DA SERRA;Camisa Manga Longa;Roupa;Não;26;Masculino;43;ONG;33766000172
618977;04/08/2025;domingo;08:10:00;SP;EMBU DAS ARTES;Não Pereciveis;Alimentação;Não;46;Masculino;14;ONG;4,68773E+13
619156;05/08/2025;segunda-feira;00:50:00;SP;BARRA DO TURVO;Fralda;Higiene;Não;27;Feminino;14;ONG;6,02949E+12
619156;05/08/2025;segunda-feira;00:50:00;SP;BARRA DO TURVO;Fralda;Higiene;Não;38;Masculino;9;ONG;6,02949E+12
619156;05/08/2025;segunda-feira;00:50:00;SP;BARRA DO TURVO;Fralda;Higiene;Não;50;Masculino;39;ONG;6,02949E+12
619165;05/08/2025;segunda-feira;03:15:00;SP;TAUBATE;Camisa Manga Longa;Roupa;Sim;54;Masculino;40;ONG;5,43387E+13
619206;05/08/2025;segunda-feira;07:40:00;SP;EMBU DAS ARTES;Não Pereciveis;Alimentação;Sim;39;Masculino;5;ONG;4,68773E+13
619285;05/08/2025;segunda-feira;11:45:00;SP;UBATUBA;Fralda;Higiene;Sim;46;Masculino;19;ONG;7,17262E+12
619334;05/08/2025;segunda-feira;18:30:00;SP;ITAPECERICA DA SERRA;Fralda;Higiene;Não;70;Masculino;19;ONG;6,10041E+13
619420;06/08/2025;terça-feira;09:45:00;SP;ARUJA;Camisa Manga Longa;Roupa;Não;39;Masculino;9;ONG;2,69623E+13
619425;06/08/2025;terça-feira;08:45:00;SP;CACAPAVA;Camisa Manga Longa;Roupa;Sim;53;Feminino;46;ONG;8,37931E+12
619425;06/08/2025;terça-feira;08:45:00;SP;CACAPAVA;Camisa Manga Longa;Roupa;Sim;24;Masculino;10;ONG;8,37931E+12
619425;06/08/2025;terça-feira;08:45:00;SP;CACAPAVA;Camisa Manga Longa;Roupa;Sim;32;Masculino;12;ONG;8,37931E+12
619425;06/08/2025;terça-feira;08:45:00;SP;CACAPAVA;Camisa Manga Longa;Roupa;Sim;28;Masculino;41;ONG;8,37931E+12
619549;06/08/2025;terça-feira;21:27:00;SP;MIRACATU;Camisa Manga Longa;Roupa;Não;54;Masculino;44;ONG;6,16012E+13
619549;06/08/2025;terça-feira;21:27:00;SP;MIRACATU;Camisa Manga Longa;Roupa;Não;24;Masculino;19;ONG;6,16012E+13
619549;06/08/2025;terça-feira;21:27:00;SP;MIRACATU;Camisa Manga Longa;Roupa;Não;56;Masculino;29;ONG;6,16012E+13
619561;06/08/2025;terça-feira;22:30:00;SP;GUARULHOS;Camisa Manga Longa;Roupa;Não;17;Masculino;7;ONG;1,20784E+13
619573;07/08/2025;quarta-feira;02:30:00;SP;PINDAMONHANGABA;Camisa Manga Longa;Roupa;Não;51;Masculino;48;ONG;1,68046E+12
619573;07/08/2025;quarta-feira;02:30:00;SP;PINDAMONHANGABA;Camisa Manga Longa;Roupa;Não;33;Masculino;35;ONG;1,68046E+12
619573;07/08/2025;quarta-feira;02:30:00;SP;PINDAMONHANGABA;Camisa Manga Longa;Roupa;Não;21;Masculino;7;ONG;1,68046E+12
619592;07/08/2025;quarta-feira;06:50:00;SP;CAJATI;Pasta de dente;Higiene;Não;25;Masculino;42;ONG;3,64319E+12
619646;07/08/2025;quarta-feira;11:50:00;SP;JACAREI;Camisa Manga Longa;Roupa;Não;19;Masculino;39;ONG;7,41645E+12
619773;08/08/2025;quinta-feira;00:25:00;SP;TAUBATE;Sabonete;Higiene;Não;51;Masculino;49;ONG;5,43387E+13
619911;08/08/2025;quinta-feira;18:30:00;SP;GUARULHOS;Papel Higiênico;Higiene;Não;71;Feminino;4;ONG;1,20784E+13
619939;08/08/2025;quinta-feira;19:15:00;SP;ARUJA;Sabonete;Higiene;Sim;60;Masculino;40;ONG;2,69623E+13
619970;08/08/2025;quinta-feira;22:15:00;SP;SAO PAULO;Não Pereciveis;Alimentação;Sim;53;Masculino;11;ONG;5,07877E+13
620063;09/08/2025;sexta-feira;11:00:00;SP;CAJATI;Papel Higiênico;Higiene;Sim;75;Masculino;19;ONG;3,64319E+12
620168;09/08/2025;sexta-feira;15:50:00;SP;BARRA DO TURVO;Cobertos;Itens de Casa;Não;3;Masculino;32;ONG;6,02949E+12
620168;09/08/2025;sexta-feira;15:50:00;SP;BARRA DO TURVO;Cobertos;Itens de Casa;Não;3;Masculino;42;ONG;6,02949E+12
620168;09/08/2025;sexta-feira;15:50:00;SP;BARRA DO TURVO;Cobertos;Itens de Casa;Não;56;Masculino;22;ONG;6,02949E+12
620168;09/08/2025;sexta-feira;15:50:00;SP;BARRA DO TURVO;Cobertos;Itens de Casa;Não;68;Masculino;29;ONG;6,02949E+12
620168;09/08/2025;sexta-feira;15:50:00;SP;BARRA DO TURVO;Cobertos;Itens de Casa;Não;29;Masculino;17;ONG;6,02949E+12
620168;09/08/2025;sexta-feira;15:50:00;SP;BARRA DO TURVO;Cobertos;Itens de Casa;Não;64;Masculino;38;ONG;6,02949E+12
620168;09/08/2025;sexta-feira;15:50:00;SP;BARRA DO TURVO;Cobertos;Itens de Casa;Não;22;Masculino;37;ONG;6,02949E+12
620168;09/08/2025;sexta-feira;15:50:00;SP;BARRA DO TURVO;Cobertos;Itens de Casa;Não;21;Masculino;4;ONG;6,02949E+12
620168;09/08/2025;sexta-feira;15:50:00;SP;BARRA DO TURVO;Cobertos;Itens de Casa;Não;30;Masculino;42;ONG;6,02949E+12
620181;09/08/2025;sexta-feira;22:00:00;SP;ITAPECERICA DA SERRA;Camisa Manga Longa;Roupa;Não;75;Masculino;5;ONG;6,10041E+13
620197;09/08/2025;sexta-feira;22:30:00;SP;MIRACATU;Sabonete;Higiene;Não;16;Masculino;39;ONG;6,16012E+13
620258;10/08/2025;sábado;06:38:00;SP;GUARULHOS;Fralda;Higiene;Sim;47;Feminino;24;ONG;1,20784E+13
620613;11/08/2025;domingo;19:20:00;SP;NOVA GRANADA;Lençois;Itens de Casa;Sim;74;Masculino;40;ONG;1,10882E+13
620640;11/08/2025;domingo;21:34:00;SP;GUARULHOS;Camisa Manga Longa;Roupa;Não;23;Masculino;5;ONG;1,20784E+13
620643;11/08/2025;domingo;21:30:00;SP;REGISTRO;Camisa Manga Longa;Roupa;Não;53;Masculino;47;ONG;3,48884E+12
620684;12/08/2025;segunda-feira;01:10:00;SP;LAVRINHAS;Papel Higiênico;Higiene;Não;45;Masculino;12;ONG;4,75514E+13
620901;13/08/2025;terça-feira;05:50:00;SP;MIRACATU;Papel Higiênico;Higiene;Não;40;Masculino;17;ONG;6,16012E+13
620903;12/08/2025;segunda-feira;22:45:00;SP;CAJATI;Fralda;Higiene;Não;52;Masculino;17;ONG;3,64319E+12
620903;12/08/2025;segunda-feira;22:45:00;SP;CAJATI;Fralda;Higiene;Não;45;Masculino;2;ONG;3,64319E+12
621063;13/08/2025;terça-feira;19:55:00;SP;GUAICARA;Leite em Pó;Alimentação;Não;57;Masculino;46;ONG;5,57565E+13
621076;13/08/2025;terça-feira;19:00:00;SP;CAJATI;Camisa Manga Longa;Roupa;Sim;75;Masculino;33;ONG;3,64319E+12
621076;13/08/2025;terça-feira;19:00:00;SP;CAJATI;Camisa Manga Longa;Roupa;Sim;72;Masculino;11;ONG;3,64319E+12
621114;14/08/2025;quarta-feira;06:30:00;SP;SAO LOURENCO DA SERRA;Camisa Manga Longa;Roupa;Sim;29;Masculino;2;ONG;33766000172
621185;14/08/2025;quarta-feira;13:00:00;SP;SILVEIRAS;Pasta de dente;Higiene;Não;39;Masculino;3;ONG;7,443E+12
621262;14/08/2025;quarta-feira;18:27:00;SP;BARRA DO TURVO;Fralda;Higiene;Não;72;Masculino;31;ONG;6,02949E+12
621280;14/08/2025;quarta-feira;23:40:00;SP;GUARATINGUETA;Camisa Manga Longa;Roupa;Sim;44;Masculino;50;ONG;5,45371E+13
621418;15/08/2025;quinta-feira;19:00:00;SP;REGISTRO;Camisa Manga Longa;Roupa;Não;38;Masculino;15;ONG;3,48884E+12
621446;15/08/2025;quinta-feira;20:10:00;SP;TAUBATE;Camisa Manga Longa;Roupa;Não;33;Masculino;16;ONG;5,43387E+13
621476;16/08/2025;sexta-feira;00:15:00;SP;APARECIDA;Camisa Manga Longa;Roupa;Não;21;Masculino;18;ONG;4,39986E+13
621479;16/08/2025;sexta-feira;00:50:00;SP;MIRACATU;Pasta de dente;Higiene;Não;41;Masculino;23;ONG;6,16012E+13
621552;16/08/2025;sexta-feira;12:50:00;SP;ATIBAIA;Cobertos;Itens de Casa;Não;70;Masculino;43;ONG;4,17847E+12
621559;16/08/2025;sexta-feira;12:51:00;SP;SAO LOURENCO DA SERRA;Pasta de dente;Higiene;Não;41;Masculino;5;ONG;33766000172
621574;18/02/2025;domingo;15:22:00;SP;BARRA DO TURVO;Escova de Dentes Adulto;Objetos;Não;26;Masculino;21;ONG;6,02949E+12
621620;16/08/2025;sexta-feira;18:15:00;SP;PINDAMONHANGABA;Cobertos;Itens de Casa;Não;57;Masculino;43;ONG;1,68046E+12
621620;16/08/2025;sexta-feira;18:15:00;SP;PINDAMONHANGABA;Cobertos;Itens de Casa;Não;61;Masculino;19;ONG;1,68046E+12
621904;17/08/2025;sábado;20:20:00;SP;CRUZEIRO;Camisa Manga Longa;Roupa;Não;66;Masculino;30;ONG;6,50588E+13
621995;18/08/2025;domingo;05:10:00;SP;RIBEIRAO DO SUL;Lençois;Itens de Casa;Não;61;Masculino;34;ONG;4,03052E+11
622087;18/08/2025;domingo;16:15:00;SP;EMBU DAS ARTES;Camisa Manga Longa;Roupa;Sim;16;Masculino;14;ONG;4,68773E+13
622087;18/08/2025;domingo;16:15:00;SP;EMBU DAS ARTES;Camisa Manga Longa;Roupa;Sim;21;Masculino;22;ONG;4,68773E+13
622156;18/08/2025;domingo;20:45:00;SP;CACAPAVA;Camisa Manga Longa;Roupa;Sim;30;Masculino;50;ONG;8,37931E+12
622220;19/08/2025;segunda-feira;03:30:00;SP;GUARATINGUETA;Camisa Manga Longa;Roupa;Sim;74;Feminino;6;ONG;5,45371E+13
622416;19/08/2025;segunda-feira;23:20:00;SP;ITAPECERICA DA SERRA;Sapatos;Sapatos;Sim;16;Masculino;45;ONG;6,10041E+13
622475;20/08/2025;terça-feira;10:30:00;SP;SAO PAULO;Não Pereciveis;Alimentação;Sim;66;Masculino;19;ONG;5,07877E+13
622565;20/08/2025;terça-feira;18:30:00;SP;GUARULHOS;Camisa Manga Longa;Roupa;Sim;70;Masculino;11;ONG;1,20784E+13
622615;21/08/2025;quarta-feira;04:27:00;SP;JUQUITIBA;Toalha de Banho;Itens de Casa;Não;46;Masculino;17;ONG;4,5587E+13
622615;21/08/2025;quarta-feira;04:27:00;SP;JUQUITIBA;Toalha de Banho;Itens de Casa;Não;60;Masculino;46;ONG;4,5587E+13
622637;21/08/2025;quarta-feira;07:30:00;SP;BRAGANCA PAULISTA;Não Pereciveis;Alimentação;Não;61;Masculino;44;ONG;5,15227E+13
622653;03/05/2025;sexta-feira;11:35:00;SP;CAJATI;Camisa Manga Longa;Roupa;Não;15;Masculino;30;ONG;3,64319E+12
622653;03/05/2025;sexta-feira;11:35:00;SP;CAJATI;Camisa Manga Longa;Roupa;Não;29;Masculino;41;ONG;3,64319E+12
622682;21/08/2025;quarta-feira;12:35:00;SP;PINDAMONHANGABA;Camisa Manga Longa;Roupa;Não;36;Feminino;35;ONG;1,68046E+12
622711;21/08/2025;quarta-feira;15:00:00;SP;ITAPECERICA DA SERRA;Camisa Manga Longa;Roupa;Sim;28;Masculino;24;ONG;6,10041E+13
622738;21/08/2025;quarta-feira;18:15:00;SP;TAUBATE;Não Pereciveis;Alimentação;Sim;55;Masculino;13;ONG;5,43387E+13
622760;21/08/2025;quarta-feira;18:46:00;SP;MIRACATU;Camisa Manga Longa;Roupa;Não;44;Masculino;24;ONG;6,16012E+13
622760;21/08/2025;quarta-feira;18:46:00;SP;MIRACATU;Camisa Manga Longa;Roupa;Não;52;Masculino;37;ONG;6,16012E+13
622797;22/08/2025;quinta-feira;05:30:00;SP;REGISTRO;Não Pereciveis;Alimentação;Não;44;Masculino;26;ONG;3,48884E+12
622823;22/08/2025;quinta-feira;08:20:00;SP;REGISTRO;Não Pereciveis;Alimentação;Sim;66;Masculino;13;ONG;3,48884E+12
622961;22/08/2025;quinta-feira;22:00:00;SP;PINDAMONHANGABA;Camisa Manga Longa;Roupa;Não;64;Feminino;16;ONG;1,68046E+12
622961;22/08/2025;quinta-feira;22:00:00;SP;PINDAMONHANGABA;Camisa Manga Longa;Roupa;Não;29;Masculino;25;ONG;1,68046E+12
622969;22/08/2025;quinta-feira;23:00:00;SP;ITAPECERICA DA SERRA;Camisa Manga Longa;Roupa;Sim;32;Masculino;38;ONG;6,10041E+13
622969;22/08/2025;quinta-feira;23:00:00;SP;ITAPECERICA DA SERRA;Camisa Manga Longa;Roupa;Sim;25;Masculino;12;ONG;6,10041E+13
622975;23/08/2025;sexta-feira;00:00:00;SP;ITAPECERICA DA SERRA;Não Pereciveis;Alimentação;Sim;49;Masculino;47;ONG;6,10041E+13
623002;23/08/2025;sexta-feira;05:50:00;SP;GUARULHOS;Camisa Manga Longa;Roupa;Não;61;Feminino;40;ONG;1,20784E+13
623002;23/08/2025;sexta-feira;05:50:00;SP;GUARULHOS;Camisa Manga Longa;Roupa;Não;27;Masculino;45;ONG;1,20784E+13
623063;10/07/2025;quarta-feira;08:00:00;SP;GUARULHOS;Camisa Manga Longa;Roupa;Não;19;Masculino;27;ONG;1,20784E+13
623141;23/08/2025;sexta-feira;18:00:00;SP;TAUBATE;Camisa Manga Longa;Roupa;Não;47;Masculino;23;ONG;5,43387E+13
623182;23/08/2025;sexta-feira;19:00:00;SP;SAO LOURENCO DA SERRA;Fralda;Higiene;Não;70;Masculino;7;ONG;33766000172
623305;24/08/2025;sábado;09:40:00;SP;PINDAMONHANGABA;Não Pereciveis;Alimentação;Não;39;Feminino;48;ONG;1,68046E+12
623312;07/07/2025;domingo;22:30:00;SP;BARRA DO TURVO;Papel Higiênico;Higiene;Não;16;Masculino;45;ONG;6,02949E+12
623441;24/08/2025;sábado;22:10:00;SP;MIRACATU;Camisa Manga Longa;Roupa;Não;45;Masculino;43;ONG;6,16012E+13
623441;24/08/2025;sábado;22:10:00;SP;MIRACATU;Camisa Manga Longa;Roupa;Não;33;Masculino;22;ONG;6,16012E+13
623441;24/08/2025;sábado;22:10:00;SP;MIRACATU;Camisa Manga Longa;Roupa;Não;23;Masculino;40;ONG;6,16012E+13
623455;25/08/2025;domingo;00:30:00;SP;CACAPAVA;Camisa Manga Longa;Roupa;Não;30;Masculino;50;ONG;8,37931E+12
623612;25/08/2025;domingo;16:00:00;SP;PROMISSAO;Lenço Umedecido;Higiene;Não;51;Feminino;20;ONG;5,33082E+13
623612;25/08/2025;domingo;16:00:00;SP;PROMISSAO;Lenço Umedecido;Higiene;Não;59;Feminino;34;ONG;5,33082E+13
623612;25/08/2025;domingo;16:00:00;SP;PROMISSAO;Lenço Umedecido;Higiene;Não;31;Masculino;18;ONG;5,33082E+13
623660;26/08/2025;segunda-feira;00:50:00;SP;CAJATI;Fralda;Higiene;Não;72;Masculino;39;ONG;3,64319E+12
623667;26/08/2025;segunda-feira;04:05:00;SP;SANTA ISABEL;Camisa Manga Longa;Roupa;Não;60;Masculino;7;ONG;1,89857E+13
623757;26/08/2025;segunda-feira;10:45:00;SP;GUARULHOS;Não Pereciveis;Alimentação;Sim;50;Masculino;12;ONG;1,20784E+13
623759;26/08/2025;segunda-feira;10:20:00;SP;ATIBAIA;Pasta de dente;Higiene;Não;75;Masculino;20;ONG;4,17847E+12
624046;27/08/2025;terça-feira;20:00:00;SP;SANTA ISABEL;Camisa Manga Longa;Roupa;Sim;35;Masculino;13;ONG;1,89857E+13
624129;28/08/2025;quarta-feira;11:05:00;SP;GUARULHOS;Camisa Manga Longa;Roupa;Não;74;Masculino;4;ONG;1,20784E+13
624129;28/08/2025;quarta-feira;11:05:00;SP;GUARULHOS;Camisa Manga Longa;Roupa;Não;55;Masculino;17;ONG;1,20784E+13
624162;28/08/2025;quarta-feira;15:30:00;SP;GUARULHOS;Papel Higiênico;Higiene;Sim;26;Feminino;14;ONG;1,20784E+13
624242;28/08/2025;quarta-feira;22:00:00;SP;SAO JOSE DOS CAMPOS;Não Pereciveis;Alimentação;Não;75;Masculino;11;ONG;3,39156E+13
624250;28/08/2025;quarta-feira;23:30:00;SP;SAO JOSE DOS CAMPOS;Camisa Manga Longa;Roupa;Não;59;Masculino;37;ONG;3,39156E+13
624250;28/08/2025;quarta-feira;23:30:00;SP;SAO JOSE DOS CAMPOS;Camisa Manga Longa;Roupa;Não;68;Masculino;41;ONG;3,39156E+13
624337;29/08/2025;quinta-feira;13:30:00;SP;ITAPECERICA DA SERRA;Sabonete;Higiene;Não;17;Masculino;5;ONG;6,10041E+13
624369;29/08/2025;quinta-feira;15:44:00;SP;ITAPECERICA DA SERRA;Não Pereciveis;Alimentação;Não;31;Masculino;45;ONG;6,10041E+13
624403;29/08/2025;quinta-feira;17:30:00;SP;SAO JOSE DO RIO PRETO;Camisa Manga Longa;Roupa;Sim;44;Feminino;32;ONG;3,58934E+12
624458;30/08/2025;sexta-feira;01:20:00;SP;TAUBATE;Pasta de dente;Higiene;Sim;45;Masculino;3;ONG;5,43387E+13
624470;29/08/2025;quinta-feira;23:30:00;SP;SAO PAULO;Camisa Manga Longa;Roupa;Não;18;Masculino;34;ONG;5,07877E+13
624491;30/08/2025;sexta-feira;08:20:00;SP;SAO JOSE DOS CAMPOS;Cobertos;Itens de Casa;Sim;15;Masculino;42;ONG;3,39156E+13
624513;30/08/2025;sexta-feira;09:45:00;SP;BARRA DO TURVO;Pasta de dente;Higiene;Não;23;Masculino;49;ONG;6,02949E+12
624556;30/08/2025;sexta-feira;14:40:00;SP;GUARULHOS;Não Pereciveis;Alimentação;Sim;34;Masculino;10;ONG;1,20784E+13
624732;31/08/2025;sábado;04:50:00;SP;BARRA DO TURVO;Papel Higiênico;Higiene;Não;72;Masculino;6;ONG;6,02949E+12
624813;31/08/2025;sábado;10:00:00;SP;APARECIDA;Camisa Manga Longa;Roupa;Sim;22;Masculino;26;ONG;4,39986E+13
624875;31/08/2025;sábado;14:50:00;SP;BARRA DO TURVO;Fralda;Higiene;Não;42;Masculino;46;ONG;6,02949E+12
624974;01/09/2025;domingo;01:50:00;SP;SAO JOSE DOS CAMPOS;Camisa Manga Longa;Roupa;Sim;50;Masculino;26;ONG;3,39156E+13
625029;01/09/2025;domingo;09:00:00;SP;SAO PAULO;Não Pereciveis;Alimentação;Sim;53;Masculino;43;ONG;5,07877E+13
625052;01/09/2025;domingo;10:33:00;SP;OCAUCU;Lençois;Itens de Casa;Não;3;Masculino;31;ONG;5,32141E+13
625137;18/05/2025;sábado;07:50:00;SP;ARUJA;Não Pereciveis;Alimentação;Não;19;Masculino;2;ONG;2,69623E+13
625137;18/05/2025;sábado;07:50:00;SP;ARUJA;Não Pereciveis;Alimentação;Não;59;Masculino;12;ONG;2,69623E+13
625198;01/09/2025;domingo;22:47:00;SP;EMBU DAS ARTES;Camisa Manga Longa;Roupa;Não;68;Feminino;8;ONG;4,68773E+13
625210;02/09/2025;segunda-feira;01:20:00;SP;TAUBATE;Sabonete;Higiene;Sim;67;Feminino;12;ONG;5,43387E+13
625260;02/09/2025;segunda-feira;09:40:00;SP;ITAPECERICA DA SERRA;Camisa Manga Longa;Roupa;Sim;42;Masculino;1;ONG;6,10041E+13
625355;02/09/2025;segunda-feira;18:34:00;SP;SAO JOSE DOS CAMPOS;Camisa Manga Longa;Roupa;Não;46;Masculino;29;ONG;3,39156E+13
625402;02/09/2025;segunda-feira;22:00:00;SP;LAVRINHAS;Fralda;Higiene;Não;16;Feminino;46;ONG;4,75514E+13
625402;02/09/2025;segunda-feira;22:00:00;SP;LAVRINHAS;Fralda;Higiene;Não;41;Masculino;6;ONG;4,75514E+13
625456;03/09/2025;terça-feira;07:50:00;SP;SAO JOSE DO RIO PRETO;Camisa Manga Longa;Roupa;Sim;71;Masculino;5;ONG;3,58934E+12
625461;03/09/2025;terça-feira;08:00:00;SP;REGISTRO;Não Pereciveis;Alimentação;Sim;63;Masculino;46;ONG;3,48884E+12
625461;03/09/2025;terça-feira;08:00:00;SP;REGISTRO;Não Pereciveis;Alimentação;Sim;62;Masculino;31;ONG;3,48884E+12
625504;03/09/2025;terça-feira;13:00:00;SP;ITAPECERICA DA SERRA;Pasta de dente;Higiene;Sim;45;Masculino;20;ONG;6,10041E+13
625514;03/09/2025;terça-feira;14:15:00;SP;ATIBAIA;Camisa Manga Longa;Roupa;Sim;25;Masculino;15;ONG;4,17847E+12
625642;04/09/2025;quarta-feira;07:30:00;SP;JACUPIRANGA;Não Pereciveis;Alimentação;Não;42;Masculino;35;ONG;7,15531E+13
625750;04/09/2025;quarta-feira;19:10:00;SP;JUQUITIBA;Pasta de dente;Higiene;Não;26;Masculino;46;ONG;4,5587E+13
625959;05/09/2025;quinta-feira;14:50:00;SP;BARRA DO TURVO;Fralda;Higiene;Não;55;Masculino;18;ONG;6,02949E+12
626095;06/09/2025;sexta-feira;08:15:00;SP;BARRA DO TURVO;Não Pereciveis;Alimentação;Não;37;Masculino;12;ONG;6,02949E+12
626173;06/09/2025;sexta-feira;16:11:00;SP;JACAREI;Não Pereciveis;Alimentação;Não;68;Feminino;29;ONG;7,41645E+12
626317;07/09/2025;sábado;04:20:00;SP;SAO JOSE DOS CAMPOS;Fralda;Higiene;Sim;41;Feminino;25;ONG;3,39156E+13
626407;07/09/2025;sábado;11:50:00;SP;CAJATI;Fralda;Higiene;Não;27;Masculino;17;ONG;3,64319E+12
626458;07/09/2025;sábado;13:15:00;SP;SAO LOURENCO DA SERRA;Escova de Dentes Adulto;Objetos;Sim;34;Masculino;43;ONG;33766000172
626559;08/09/2025;domingo;01:20:00;SP;SANTA ISABEL;Lençois;Itens de Casa;Não;21;Masculino;8;ONG;1,89857E+13
626568;08/09/2025;domingo;03:00:00;SP;CACAPAVA;Camisa Manga Longa;Roupa;Não;57;Masculino;31;ONG;8,37931E+12
626756;08/09/2025;domingo;19:25:00;SP;NOVA GRANADA;Papel Higiênico;Higiene;Não;71;Feminino;19;ONG;1,10882E+13
626822;08/09/2025;domingo;23:00:00;SP;SAO LOURENCO DA SERRA;Camisa Manga Longa;Roupa;Não;38;Masculino;26;ONG;33766000172
626832;09/09/2025;segunda-feira;03:30:00;SP;MIRACATU;Papel Higiênico;Higiene;Não;57;Masculino;37;ONG;6,16012E+13
626927;09/09/2025;segunda-feira;13:10:00;SP;TAUBATE;Não Pereciveis;Alimentação;Sim;64;Masculino;38;ONG;5,43387E+13
626947;09/09/2025;segunda-feira;15:30:00;SP;APARECIDA;Pasta de dente;Higiene;Não;44;Masculino;32;ONG;4,39986E+13
626971;09/09/2025;segunda-feira;17:00:00;SP;GUARULHOS;Não Pereciveis;Alimentação;Sim;66;Feminino;50;ONG;1,20784E+13
627021;13/07/2025;sábado;22:50:00;SP;MAIRIPORA;Papel Higiênico;Higiene;Não;19;Masculino;17;ONG;5,89764E+13
627053;10/09/2025;terça-feira;06:30:00;SP;BARRA DO TURVO;Escova de Dentes Adulto;Objetos;Não;38;Masculino;6;ONG;6,02949E+12
627138;10/09/2025;terça-feira;15:30:00;SP;GUARULHOS;Não Pereciveis;Alimentação;Sim;36;Masculino;45;ONG;1,20784E+13
627159;10/09/2025;terça-feira;17:00:00;SP;SAO PAULO;Camisa Manga Longa;Roupa;Sim;38;Feminino;38;ONG;5,07877E+13
627159;10/09/2025;terça-feira;17:00:00;SP;SAO PAULO;Camisa Manga Longa;Roupa;Sim;73;Masculino;6;ONG;5,07877E+13
627174;10/09/2025;terça-feira;15:58:00;SP;BARRA DO TURVO;Fralda;Higiene;Não;19;Masculino;39;ONG;6,02949E+12
627292;23/08/2025;sexta-feira;23:45:00;SP;BARRA DO TURVO;Papel Higiênico;Higiene;Não;62;Masculino;15;ONG;6,02949E+12
627360;11/09/2025;quarta-feira;17:50:00;SP;VARGEM;Fralda;Higiene;Não;16;Masculino;8;ONG;5,49372E+12
627443;12/09/2025;quinta-feira;05:00:00;SP;GUARULHOS;Papel Higiênico;Higiene;Sim;17;Masculino;10;ONG;1,20784E+13
627457;12/09/2025;quinta-feira;06:30:00;SP;SAO JOSE DOS CAMPOS;Pasta de dente;Higiene;Sim;57;Masculino;39;ONG;3,39156E+13
627463;12/09/2025;quinta-feira;07:23:00;SP;PINDAMONHANGABA;Camisa Manga Longa;Roupa;Não;69;Masculino;8;ONG;1,68046E+12
627495;12/09/2025;quinta-feira;10:30:00;SP;GUARULHOS;Não Pereciveis;Alimentação;Não;47;Masculino;24;ONG;1,20784E+13
627548;04/09/2025;quarta-feira;14:00:00;SP;ATIBAIA;Camisa Manga Longa;Roupa;Sim;60;Masculino;26;ONG;4,17847E+12
627552;12/09/2025;quinta-feira;15:45:00;SP;APARECIDA;Lençois;Itens de Casa;Sim;36;Masculino;34;ONG;4,39986E+13
627662;13/09/2025;sexta-feira;03:00:00;SP;CACAPAVA;Camisa Manga Longa;Roupa;Não;36;Masculino;2;ONG;8,37931E+12
627684;13/09/2025;sexta-feira;08:05:00;SP;SAO JOSE DO RIO PRETO;Não Pereciveis;Alimentação;Sim;69;Masculino;1;ONG;3,58934E+12
