id_equipamento,ibge,uf,cidade,nome,responsavel,telefone,endereco,numero,complemento,referencia,bairro,cep,georef_location,data_atualizacao
29013520270,290135,BA,Andorinha,CRAS - MEDRADO,,,CARLOS HUMBERTO - 0,0,CASA,NA ANTIGA CRECHE,MEDRADO,48990000,"-10.3006939\,-39.764938",2026-03-12T04:09:13.566Z
29014030601,290140,BA,Angical,CRAS - CASA DA FAMILIA I,,,DESEMBARGADOR CLAUDIONOR RAMOS - 02,02,,"AO LADO DO POSTO DE SAÚDE, SAÍDA PARA O POVOADO DE OURIÇANGAS",NOVO ANGICAL,47960000,"-12.00362150583624\,-44.69762921333313",2026-03-12T04:09:15.905Z
29014040051,290140,BA,Angical,CRAS - CASA DA FAMILIA II,,,MISSAO DE ARICOBE - 09,09,,,Travessa Francisco Penha,47960000,"-12.066107472028806\,-44.46565032005311",2026-03-12T04:09:19.359Z
29015031837,290150,BA,Anguera,CRAS,,,FILLIPE PEDREIRA BRANDÃO - 18,18,,Próximo ao Escola Áureo de Oliveira Filho,CENTRO,44670000,"-12.15127686745894\,-39.246211051940925",2026-03-12T04:09:16.861Z
29016003922,290160,BA,Antas,CENTRO DE REFERÊNCIA DA ASSISTÊNCIA SOCIAL,,,SATURNINO NILO - 00,00,CASA,PRÓXIMO À DELEGACIA DE POLÍCIA,CENTRO,48420000,"-10.4\,-38.333",2026-03-12T04:09:12.448Z
29017003132,290170,BA,Antônio Cardoso,CRAS CENTRO DE REFERÊNCIA DA ASSISTÊNCIA SOCIAL,,,Poeta Bule-Bule - 0,0,S/N,,Centro,44180000,"-12.435\,-39.12",2026-03-12T04:09:15.518Z
29018002839,290180,BA,Antônio Gonçalves,Casa da Familia,,,Lomanto Junior - 32,32,Casa,,Centro,44780000,"-10.570920962548378\,-40.275256633758545",2026-03-12T04:09:13.751Z
29019003722,290190,BA,Aporá,CRAS Centro de Referencia de Assistência Social - Casa da Familia,,,ANTONIO CARLOS MAGALHAES - 83,83,ITAMIRA,,ITAMIRA,48355000,"-11.66\,-38.081",2026-03-12T04:09:13.120Z
29019038526,290190,BA,Aporá,CRAS MUNICIPAL,,,GERONIMO XAVIER - 00,00,casa,PROXIMO AO POSTO DALILA,Centro,48350000,"-11.66\,-38.081",2026-03-12T04:09:16.995Z
29019502685,290195,BA,Apuarema,CRAS Raimunda Pinheiro de Oliveira,,,Oseas Santana - 25,25,Casa,Próximo ao PSF Hilda Cerqueira de Oliveira,Vermelho,45355000,"-13.856\,-39.744",2026-03-12T04:09:12.448Z
29020005083,290200,BA,Aracatu,SÁ DUNINHA,,,ALEXANDRE DE SOUSA JÚNIOR - 28,28,CASA,,RUI BARBOSA,46130000,"-14.425952315660629\,-41.46214485168458",2026-03-12T04:09:13.120Z
29020511808,290205,BA,Araças,CENTRO DE REFERÊNCIA DA ASSISTÊNCIA SOCIAL - CRAS,,,ARQUIBALDO PIMENTEL - 00,00,,PROXIMO POSTO DE COMBUSTÍVEL PETRO SENNA.,CENTRO,48108000,"-12.21135845501269\,-38.20183128118516",2026-03-12T04:09:13.120Z
29021002906,290210,BA,Araci,CRAS Lídia Maria Araújo Lima,,,AVENIDA ARACAJÚ - 147,147,,PROXIMO A CENTRO DE SAÚDE,CENTRO,47880000,"-11.33003148921837\,-38.96537303924561",2026-03-12T04:09:12.393Z
29021035957,290210,BA,Araci,CRAS - Maria Madalena,,,José Tibúrcio - 87,87,,Atrás da Quadra de esporte.,Centro,48760000,"-11.338152621302378\,-38.9602553844452",2026-03-12T04:09:15.987Z
29022031697,290220,BA,Aramari,CRAS,,,DO BENDENGÓ - 00,00,CAM,,Centro,48130000,"-12.0554305775885\,-38.5249935686235",2026-03-12T04:09:17.859Z
29022502638,290225,BA,Arataca,CRAS - CENTRO,,,GOIS CALMON - 20,20,,,CENTRO,45695000,"-15.261518792364834\,-39.41295862197877",2026-03-12T04:09:14.618Z
29023032499,290230,BA,Aratuípe,CRAS Aratuípe,,,EXPEDICIONÁRIO IVO JOSÉ DOS SANTOS  - 23,23,Praça,PROXIMO AO AUDITÓRIO MUNICIPAL,Centro,44490000,"-13.082299895753057\,-38.998525142669685",2026-03-12T04:09:16.995Z
29024006148,290240,BA,Aurelino Leal,CRAS Aurelino Leal,,,Hugo Castelo Branco - 46,46,CASA,"antigo sindicato dos trabalhadores rurais, proxima a rua railda vilas boas",CENTRO,45675000,"-14.317947498988369\,-39.32414531707764",2026-03-12T04:09:13.822Z
29025005015,290250,BA,Baianópolis,CRAS LUIZ EDUARDO,,,RUA 07 DE ABRIL - 32,32,CASA,"CASA DA PROFESSORA FLOR MARIA,PROXIMO A IGREJA DA PASTORA LUCIA.",CENTRO,47830200,"-12.306167100461236\,-44.5349907875061",2026-03-12T04:09:14.150Z
29026003505,290260,BA,Baixa Grande,CRAS CENTRO DE REFERÊNCIA DE ASSISTÊNCIA DE SOCIAL,,,NOSSA SENHORA DA CONCEIÇÃO - 1,1,ANTIGA RODOVIÁRIA,Contato Cel: 74 9 98107371,QUADRA Q,44620000,"-11.957421887815874\,-40.17869710922242",2026-03-12T04:09:12.277Z
29026503936,290265,BA,Banzaê,CRAS SEDE,,,RUA MARIA MOREIRA - 250,250,CASA,,NOVO HORIZONTE,48405000,"-10.588923740936542\,-38.60994815826417",2026-03-12T04:09:12.025Z
29026506394,290265,BA,Banzaê,CRAS INDÍGENA,,,Emancipação - 0,0,casa,Próximo ao Comercial Morais,CENTRO,48405000,"-10.58297566390808\,-38.61265182495118",2026-03-12T04:09:12.025Z
29026536507,290265,BA,Banzaê,CRAS SALGADO,,,Povoado Salgado - 00,00,CRAS,,Zona Rural,48405000,"-10.622648418461166\,-38.70552062988282",2026-03-12T04:09:17.926Z
29027030513,290270,BA,Barra,CRAS Centro de Referência da Assistencia Social,,,Av. Getúlio Vargas - 2070,2070,casa,,São João,47100000,"-11.089\,-43.142",2026-03-12T04:09:14.542Z
29028004822,290280,BA,Barra da Estiva,CRAS - Centro de Referencia da Assistencia Social - Casa das Familias,,,Rua Joaquim Braga - 0,0,Casa,Antiga casa de Liu da Van,Centro,46650000,"-13.627263615340192\,-41.32695883512497",2026-03-12T04:09:13.120Z
29029003408,290290,BA,Barra do Choça,CRAS BARRA DO CHOÇA,,,JOVINO OLIVEIRA - 111,111,,,CENTRO,45122100,"-14.88133795914673\,-40.57834289968015",2026-03-12T04:09:13.060Z
29029020457,290290,BA,Barra do Choça,CRAS BARRA NOVA,,,BARRA DO CHOÇA - 301,301,Distrito de Barra Nova / Barra do Choça.,"Rua do posto de gasolina, fundo do CEBN, próximo a padaria de Cazuza.",Bairro Chico Almeida,45128000,"-14.967402144360229\,-40.55375576019288",2026-03-12T04:09:13.060Z
29030003734,290300,BA,Barra do Mendes,CRAS - CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL - DRª ARLETE SANTOS MONTINO,,,RUA DA BA 433  - 02,02,CASA,PRÓXIMO AO PSF,ENTRADA DA CIDADE,44990000,"-11.796459445945633\,-42.058947086334236",2026-03-12T04:09:14.542Z
29031002684,290310,BA,Barra do Rocha,CRAS - CUIDANDO DA FAMILIA,,,RIBEIRAO - 00,00,PREDIO,"NA ANTIGA ESCOLA ANGELINA LEAL
",FIRMO FERREIRA LEAL,45560000,"-14.207914577977588\,-39.605777263641365",2026-03-12T04:00:53.660Z
29032003161,290320,BA,Barreiras,CRAS Santa Luzia,,,CLERISTON ANDRADE - 0,0,CASA,,LOTEAMENTO RIO GRANDE,47800539,"-12.14170073200564\,-44.967191219329834",2026-03-12T04:09:14.071Z
29032003166,290320,BA,Barreiras,CRAS Morada da Lua,,,IAZINHA PAMPLONA  - 912,912,,RUA DA ESCOLA CARMOSA,MORADA DA LUA,47806275,"-12.1660022\,-44.9930779",2026-03-12T04:09:14.071Z
29032003177,290320,BA,Barreiras,CRAS São Pedro,,,Paraíso - 278,278,CASA,,São Pedro,47800000,"-12.131928\,-45.0072197",2026-03-12T04:09:14.071Z
29032003182,290320,BA,Barreiras,CRAS VILA BRASIL,,,Joana Angélica  - 441,441,,Próximo a Andaime,JK,47810860,"-12.14385093479529\,-44.98967885971069",2026-03-12T04:09:14.071Z
29032039297,290320,BA,Barreiras,CRAS Vila Amorim,,,Rua Otacílio Monteiro da França  - 1014,1014,,,Vila Amorim,47813470,"-12.117061316217914\,-45.0072205066681",2026-03-12T04:09:19.359Z
29032303016,290323,BA,Barro Alto,CRAS FAMÍLIA FELIZ,,,PÇA DOS ESTUDANTES - 0,0,CASA,,CENTRO,44895000,"-11.76189438808701\,-41.907927989959724",2026-03-12T04:09:14.246Z
29032703961,290327,BA,Barrocas,CRAS ACÁCIA QUEIROZ,,,PEDRO ESMERALDO PIMENTEL - 19,19,,,CENTRO,48705000,"-11.529\,-39.078",2026-03-12T04:09:14.071Z
29033002852,290330,BA,Barro Preto,Centro de Referência da Assistência Social,,,Rua josé Alberto Costa - 170,170,,,Centro,45625000,"-14.81\,-39.471",2026-03-12T04:09:12.277Z
29034006337,290340,BA,Belmonte,CRAS DE BELMONTE - CASA DA FAMÍLIA,,,JEQUITINHONHA - 00,00,,,Ponta de Areia,45800000,"-15.863104230820056\,-38.875958919525154",2026-03-12T04:09:15.596Z
29034040359,290340,BA,Belmonte,CRAS Barrolândia,,,Barrolândia - 00,00,,,Rural,45800000,"-16.10486524518081\,-39.274749755859375",2026-03-12T04:09:19.359Z
29035020352,290350,BA,Belo Campo,CRAS - CENTRO DE REFERENCIA DA ASSISTENCIA SOCIAL,,,VITORIA DA CONQUISTA  - 00,00,,"NA AVENIDA PRINCIPAL, PROXIMO AO COLEGIO ESTADUAL CARLOS SANTANA E ENFRENTE A CASA DE SR. IVO E OFICINA DE ROMILDO",CENTRO,45160000,"-15.031126044637489\,-41.25789999961854",2026-03-12T04:09:13.060Z
29036006640,290360,BA,Biritinga,CRAS JAIME TRAJANO DE CARVALHO,,,Praça Municipal - 00,00,CASA,,CENTRO,48780000,"-11.617600765962136\,-38.799998760223396",2026-03-12T04:09:12.393Z
29037002692,290370,BA,Boa Nova,CRAS - Sede,,,PRAÇA 07 DE SETEMBRO - 18,18,CASA,,CENTRO,45250000,"-14.38844962920526\,-40.208523273468025",2026-03-12T04:09:13.060Z
29037040329,290370,BA,Boa Nova,CRAS - Valentim,,,AVENIDA VALENTIM - 01,01,,,DISTRITO DO VALENTIM,45250000,"-14.363\,-40.208",2026-03-12T04:09:19.304Z
29038003527,290380,BA,Boa Vista do Tupim,CRAS Manoel Luis de Lima,,,Largo Doutor San Juan - 2,2,CASA,Praça de Vei Zuca de Frente a Delegacia,Artista,46850000,"-12.65809277545142\,-40.60705661773682",2026-03-12T04:09:12.628Z
29038020105,290380,BA,Boa Vista do Tupim,CRAS ADELINA FERREIRA GOMES,,,VALE DO PARAGUAÇU  - 0,0,ZONA RURAL,PRÓXIMO A PRAÇA PRINCIPAL,TERRA BOA,46850000,"-12.967937019463982\,-40.71823120189948",2026-03-12T04:09:12.628Z
29039005028,290390,BA,Bom Jesus da Lapa,CRAS QUILOMBOLA - CHICO DE TOMÉ,,,Nair Farah - 701,701,casa,,Campos da Lagoa,47600000,"-13.250365122630365\,-43.41863565481618",2026-03-12T04:09:13.457Z
29039015100,290390,BA,Bom Jesus da Lapa,CRAS VILA MAIA,,,Nossa Senhora de Fátima  - 114,114,,,Vila Maia,47600000,"-13.248835814325725\,-43.40689315722558",2026-03-12T04:09:13.457Z
29039020062,290390,BA,Bom Jesus da Lapa,CRAS Laerth Nunes - Nova Brasília,,,B - 27,27,CASA,,Cavalhada,47600000,"-13.253523774703151\,-43.422379276016734",2026-03-12T04:09:13.457Z
29039040445,290390,BA,Bom Jesus da Lapa,CRAS JOÃO PAULO II,,,Flamengo - 00,00,Casa,,Amaralina,47600000,,2026-03-12T04:09:17.859Z
29039503358,290395,BA,Bom Jesus da Serra,CENTRO DE REFERÊNCIA DA ASSISTÊNCIA SOCIAL,,,TREZE DE JUNHO  - 0,0,,,Cruzeiro,45263000,"-14.37289180304538\,-40.50747156143189",2026-03-12T04:09:13.180Z
29040002883,290400,BA,Boninal,"CRAS ""Inclusão Social e Cidadania""",,,Alvina Maria de Souza - 221,221,Casa,,Centro,46740000,"-12.707685676188436\,-41.83068037033082",2026-03-12T04:09:12.628Z
29040006806,290400,BA,Boninal,CRAS Quilombola,,,FAGUNDES - 135,135,Casa,PRÓXIMO AO CRAS INCLUSAO SOCIAL E CIDADANIA,Centro,46740000,"-12.70728796659649\,-41.83035045862198",2026-03-12T04:09:12.628Z
29040510718,290405,BA,Bonito,Centro de Referencia de Assistencia Social,,,JOSÉ EDUARDO DE LIMA - 00,00,CASA,,CENTRO,46820000,"-11.9656034272655\,-41.267926096916206",2026-03-12T04:09:12.679Z
29040540659,290405,BA,Bonito,CRAS QUILOMBOLA DONA CALÚ,,,Rua Antides Alves Camacam- Rural - 00,00,,PRIMEIRA DE CATUABA- RUA DOS VEACOS,Arizona,46822899,,2026-03-12T04:09:16.932Z
29041003237,290410,BA,Boquira,CRAS - CENTRO DE REFERENCIA DE ASSISTENCIA SOCIAL DE BOQUIRA,,,Rua da Mineração - 0,0,SEDE,Antiga estrada da Mineração,CENTRO,46530000,"-12.823005577792008\,-42.73254632949829",2026-03-12T04:09:14.448Z
29042003083,290420,BA,Botuporã,CRAS CASA DAS FAMILIAS,,,Avenida Mendonça  - 125,125,CRAS,Antigo escola castro Alves,CENTRO,46570000,"-13.382730939069889\,-42.52523303031922",2026-03-12T04:09:14.618Z
29042040431,290420,BA,Botuporã,CRAS RURAL BOA VISTA,,,Povoado Boa Vista - 0,0,,Próximo ao PSF,Zona Rural,46573899,,2026-03-12T04:09:16.861Z
29043003945,290430,BA,Brejões,CRAS CASA DAS FAMÍLIAS,,,DA TORRE - 72,72,CASA,PROXIMO AO SAMU,DISTRITO SERRANA,45328000,"-13.072267565273746\,-39.96019363401274",2026-03-12T04:09:14.542Z
29043040121,290430,BA,Brejões,CRAS DONA MARGÔ,,,AMORZINHO - 36,36,,SEDE,centro,45325000,"-13.104\,-39.796",2026-03-12T04:09:17.272Z
29044004401,290440,BA,Brejolândia,CRAS - CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL,,,ALTO DO AEROPORTO - 1,1,,,CENTRO,47750000,"-12.483\,-43.966",2026-03-12T04:09:14.542Z
29045004232,290450,BA,Brotas de Macaúbas,CRAS,,,DR.JOÃO BORGES - 211,211,CASA,EM FRENTE AO MERCADO MUNICIPAL,CENTRO,47560000,"-11.999958989550906\,-42.628468037437415",2026-03-12T04:09:14.448Z
29046002900,290460,BA,Brumado,CRAS Irmã Dulce,,,Rua Major Jovino Brito - 153,153,Prédio,Situado ao lado do Supermercado Silva de Idelson Silva,São Félix,46100000,"-14.201902918639579\,-41.65988266468049",2026-03-12T04:09:13.120Z
29046006734,290460,BA,Brumado,CRAS YOLANDA PIRES,,,DEOCLIDES GONÇALVES - 171,171,,PRÓXIMO A ESCOLA MUNICIPAL PROFESSORA MARIA SÔNIA E SÁ TELES,VILA PRESIDENTE VARGAS,46100000,"-14.24693447401934\,-41.73107385635377",2026-03-12T04:09:13.180Z
29046036283,290460,BA,Brumado,CRAS Esther Trindade Serra,,,Hortelina Alexandre de Oliveira - 165,165,Casa,Antiga Escola Bom Jesus da Lapa,Baraúnas,46100000,"-14.207290537722693\,-41.68686032295228",2026-03-12T04:09:15.669Z
29047002616,290470,BA,Buerarema,CRAS Isabel Loureiro Souto,,,RUA SIQUEIRA CAMPOS - 355,355,CASA,PROXIMO AO HOSPITAL,Centro,45615000,"-14.960457590403285\,-39.30620670318604",2026-03-12T04:09:12.150Z
29047512463,290475,BA,Buritirama,CRAS HOZANA BARRETO DE SOUZA,,,São Gonçalo - 381,381,,Proximo Igraja Matriz ( Católica),Centro,47120000,"-10.713089753935\,-43.63166570663452",2026-03-12T04:09:13.120Z
29048003918,290480,BA,Caatiba,CRAS FELICIDADE,,,FRANCISCO VIANA - 00,00,CASA,,CENTRO,45130000,"-14.979668579001272\,-40.40912032127381",2026-03-12T04:09:13.001Z
29048503013,290485,BA,Cabaceiras do Paraguaçu,CRAS - CASA DA FAMÍLIA CABACEIRAS DO PARAGUAÇU,,,canção do Boemio  - 00,00,casa,No fundo da Escola Municipal Luz Divina,CENTRO,44345000,"-12.536\,-39.191",2026-03-12T04:09:14.618Z
29049003212,290490,BA,Cachoeira,CRAS Sede,,,Tres Riachos - 0,0,,,Rua da Feira,44300000,"-12.592910243731323\,-38.96902084350587",2026-03-12T04:09:13.001Z
29049011054,290490,BA,Cachoeira,CRAS Quilombolas (Santiago do Iguape),,,Rua Nova da Paz - 0,0,,,Distrito,44300000,"-12.689222922297134\,-38.85495185852051",2026-03-12T04:09:13.001Z
